county_fips,iv1_medicaid_expansion_active,iv2_physical_environment_score,iv3_health_behaviors_score,iv4_social_economic_factors_score,iv41_high_school_completion,iv42_some_college,iv43_unemployment,iv44_children_in_poverty,iv45_income_inequality,iv46_children_single_parent,iv47_social_associations,iv48_injury_deaths,iv31_adult_smoking,iv32_adult_obesity,iv33_food_environment_index,iv34_physical_inactivity,iv35_access_exercise_ops,iv36_excessive_drinking,iv37_alcohol_driving_deaths,iv38_sti,iv39_teen_births,iv21_air_pollution_pm,iv22_drinking_water_violations,iv23_severe_housing_problems,iv24_driving_alone_work,iv25_long_commute_driving_alone,mo1_genai_capabilities_score,mo2_robotics_capabilities_score,mo11_ai_automate_routine_tasks,mo12_ai_optimize_workflows,mo13_ai_predict_patient_demand,mo14_ai_predict_staffing_needs,mo15_ai_staff_scheduling,mo21_robotics_in_hospital,dv1_clinical_care_score,dv2_health_outcomes_score,dv3_operational_efficiency_margin,dv11_uninsured,dv12_physicians_ratio,dv13_dentists_ratio,dv14_mental_health_providers_ratio,dv15_preventable_stays_rate,dv16_mammography_screening,dv17_flu_vaccinations,dv21_premature_death_ypll_rate,dv22_poor_fair_health,dv23_poor_physical_health_days,dv24_poor_mental_health_days,dv25_low_birthweight,ct1_population,ct2_census_division,log_population,div_2,div_3,div_4,div_5,div_6,div_7,div_8,div_9
01021,0,2.716088739037514,30.313913729339838,13.561082556210458,0.8216211199760437,0.4566417336463928,0.022698115557432175,0.22100000083446503,4.086108684539795,0.19481855630874634,15.46141242980957,93.55925750732422,0.21699999272823334,0.4230000078678131,7.099999904632568,0.3409999907016754,0.3130359351634979,0.15131951868534088,0.2295081913471222,331.29998779296875,38.82084274291992,9.899999618530273,0.0,0.12718786299228668,0.8232563138008118,0.5099999904632568,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1838.407357902825,5477.649983550608,0.125,0.14503219723701477,4527.39990234375,3823.666748046875,1274.5555419921875,3581.0,33.0,37.0,10953.150390625,0.20600000023841858,4.42650032043457,5.9388203620910645,0.08828084915876389,45140,5,10.717524050371527,0,0,0,1,0,0,0,0
01023,0,2.5704120650887488,32.42320195689798,16.093342732451855,0.8239063024520874,0.5076985359191895,0.03838994726538658,0.31200000643730164,6.180199146270752,0.38598576188087463,21.543127059936523,108.9599838256836,0.22300000488758087,0.44699999690055847,6.199999809265137,0.3709999918937683,0.25163838267326355,0.11891855299472809,0.4285714328289032,367.0,30.02879524230957,9.300000190734863,0.0,0.09568480402231216,0.8743752837181091,0.5139999985694885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789.770203782022,6169.586068978906,-0.019,0.12740692496299744,2506.60009765625,2073.166748046875,12439.0,2712.0,44.0,34.0,12336.873046875,0.2409999966621399,4.708001613616943,6.322864055633545,0.11179487407207489,12669,5,9.446913343602054,0,0,0,1,0,0,0,0
01025,0,2.866663359105587,61.01231313318014,13.977492774389685,0.8139244318008423,0.40147116780281067,0.05003898963332176,0.33000001311302185,5.745419979095459,0.4140378534793854,16.69595718383789,95.17658996582031,0.2150000035762787,0.4339999854564667,5.5,0.382999986410141,0.5301252007484436,0.12290342897176743,0.3414634168148041,725.0,30.034000396728516,9.5,1.0,0.12171582132577896,0.904600977897644,0.36399999260902405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487.2399116214365,7443.384675960243,0.059666666666666666,0.12273242324590683,2528.888916015625,2814.375,1072.142822265625,3623.0,34.0,26.0,14884.576171875,0.2370000034570694,4.635447978973389,5.8319292068481445,0.13076151907444,23058,5,10.045768059792898,0,0,0,1,0,0,0,0
01027,0,2.3722439482808113,37.25067939862609,15.951451077926905,0.8333830833435059,0.4714003801345825,0.022675367072224617,0.25200000405311584,5.543084144592285,0.2030927836894989,11.275546073913574,113.1305923461914,0.21199999749660492,0.41600000858306885,7.400000095367432,0.35100001096725464,0.6439308524131775,0.13697880506515503,0.4761904776096344,422.79998779296875,33.438236236572266,7.599999904632568,1.0,0.07856450229883194,0.8336553573608398,0.39800000190734863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1891.6881134796142,6891.042874959111,,0.13245391845703125,3547.5,7099.0,7099.0,2559.0,37.0,39.0,13779.8818359375,0.21299999952316284,4.502996444702148,6.1151814460754395,0.09419600665569305,14209,5,9.561630845638076,0,0,0,1,0,0,0,0
01029,0,2.595350559055805,23.270900696069003,16.45670213824138,0.8254938721656799,0.43236446380615234,0.02410030923783779,0.21699999272823334,4.357547760009766,0.2324434071779251,8.607561111450195,118.87747955322266,0.2070000022649765,0.3610000014305115,7.300000190734863,0.32199999690055847,0.42428267002105713,0.14568991959095,0.24137930572032928,251.60000610351562,30.449827194213867,9.399999618530273,0.0,0.0899742916226387,0.8517789840698242,0.5699999928474426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419.477505760982,6434.48071321994,,0.12254861742258072,3775.75,,1918.25,2478.0,3.0,36.0,12866.791015625,0.1979999989271164,4.430706977844238,6.065322399139404,0.07901234924793243,15144,5,9.625359692889159,0,0,0,1,0,0,0,0
01031,0,2.50167153775692,49.12963869005441,10.82753747228533,0.8662052750587463,0.6242159008979797,0.025373894721269608,0.22599999606609344,5.039742469787598,0.32145121693611145,12.36755657196045,73.23672485351562,0.1850000023841858,0.39500001072883606,6.800000190734863,0.3059999942779541,0.5385766625404358,0.14615078270435333,0.27450981736183167,577.7999877929688,27.87761878967285,9.100000381469727,0.0,0.11929824948310852,0.8560589551925659,0.3160000145435333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.4684847399592,5268.046241723001,0.098,0.12498876452445984,1934.7857666015625,2884.4736328125,944.913818359375,3752.0,41.0,34.0,10533.99609375,0.1940000057220459,4.317594528198242,5.803434371948242,0.08345978707075119,53559,5,10.888539128981071,0,0,0,1,0,0,0,0
01033,0,2.4907881289720537,44.17981266215443,11.946600069887936,0.8638178110122681,0.5553153157234192,0.030282694846391678,0.2680000066757202,4.714694023132324,0.32801270484924316,15.833246231079102,80.39280700683594,0.19300000369548798,0.3930000066757202,6.800000190734863,0.31299999356269836,0.6886259913444519,0.14671505987644196,0.3103448152542114,516.7999877929688,26.87725067138672,8.100000381469727,1.0,0.10919936001300812,0.8537408113479614,0.23199999332427979,1.0,5.0,0.0,51.76056338028169,0.0,0.0,51.76056338028169,51.76056338028169,1349.1435526064038,5646.582882127166,-0.0925,0.10728171467781067,1512.4736328125,2001.137939453125,1758.5758056640625,3697.0,34.0,43.0,11291.0703125,0.18700000643730164,4.235057353973389,5.848336219787598,0.10343259572982788,57270,5,10.955532205387904,0,0,0,1,0,0,0,0
01035,0,2.5298032954335214,47.51826116412878,16.196231282800436,0.8942973017692566,0.4679080843925476,0.035360679030418396,0.4390000104904175,5.047994613647461,0.5266047120094299,7.0621466636657715,116.6822280883789,0.22499999403953552,0.453000009059906,6.800000190734863,0.3779999911785126,0.37406226992607117,0.1185307651758194,0.125,556.0999755859375,29.32298469543457,9.199999809265137,0.0,0.0806979313492775,0.8758187890052795,0.38499999046325684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2482.8962615327537,8781.661759731174,-0.155,0.11498753726482391,2265.60009765625,5603.0,1400.75,7136.0,29.0,39.0,17561.03515625,0.24500000476837158,4.802045822143555,6.107159614562988,0.14380531013011932,11576,5,9.35668926831132,0,0,0,1,0,0,0,0
01037,0,2.616188834607601,71.11882425837219,14.735788370985539,0.8348863124847412,0.4096216857433319,0.025342004373669624,0.31200000643730164,3.9541714191436768,0.3498190641403198,9.569377899169922,105.19988250732422,0.19900000095367432,0.38999998569488525,7.400000095367432,0.3330000042915344,0.04053143411874771,0.1335432231426239,0.3181818127632141,851.7000122070312,28.402366638183594,9.600000381469727,0.0,0.09215442091226578,0.7862892746925354,0.4050000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0982021400143,6969.072679130733,,0.11412829905748367,,,5083.0,2862.0,33.0,36.0,13936.0126953125,0.20200000703334808,4.348149299621582,5.876892566680908,0.1181364357471466,10329,5,9.242710752006634,0,0,0,1,0,0,0,0
01039,0,2.5013280481100084,41.6354888895154,14.364404175020754,0.8575642108917236,0.5135297775268555,0.02633315697312355,0.25,5.784775257110596,0.3351982533931732,12.258821487426758,100.22577667236328,0.21799999475479126,0.4020000100135803,6.900000095367432,0.31700000166893005,0.5821932554244995,0.13468515872955322,0.19565217196941376,474.3999938964844,37.42658233642578,9.100000381469727,0.0,0.1250416785478592,0.8745980858802795,0.2639999985694885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1719.5758600953222,6987.936060103774,0.153,0.13195112347602844,2084.666748046875,2685.857177734375,1253.4000244140625,4800.0,42.0,34.0,13973.7353515625,0.20600000023841858,4.4749603271484375,5.809788703918457,0.09654709696769714,37542,5,10.533215585226419,0,0,0,1,0,0,0,0
01041,0,2.498497460782528,68.63483449354767,14.438375326469542,0.8207258582115173,0.47956132888793945,0.026267357170581818,0.28299999237060547,5.9709577560424805,0.27185431122779846,11.46526050567627,101.1270523071289,0.20900000631809235,0.38199999928474426,6.599999904632568,0.3580000102519989,0.14824920892715454,0.13703301548957825,0.31578946113586426,825.5,24.16489028930664,9.100000381469727,0.0,0.09980040043592453,0.7856864333152771,0.46399998664855957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921.9285516910254,6769.867786835134,-0.429,0.13647238910198212,4361.0,4341.66650390625,1447.22216796875,3895.0,4.0,31.0,13537.5771484375,0.2150000035762787,4.421192169189453,5.9555559158325195,0.10018903762102127,13205,5,9.488350824731233,0,0,0,1,0,0,0,0
01043,0,2.575670395791531,22.039847703129052,14.241602071207017,0.8461313247680664,0.5932290554046631,0.020642144605517387,0.18299999833106995,4.424696445465088,0.19599857926368713,9.721104621887207,101.18497467041016,0.1889999955892563,0.37700000405311584,7.5,0.30000001192092896,0.48653632402420044,0.15767788887023926,0.24561403691768646,235.8000030517578,30.706600189208984,9.399999618530273,0.0,0.10887033492326736,0.8519821166992188,0.33500000834465027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.737895565182,5875.985485798121,0.124,0.12143577635288239,2081.30224609375,2060.568115234375,625.27587890625,3896.0,47.0,47.0,11749.94140625,0.18199999630451202,4.263948917388916,5.528469085693359,0.08670436590909958,88284,5,11.388314169720264,0,0,0,1,0,0,0,0
01045,0,2.4948905989527703,53.026115334481,11.974023855812847,0.856621265411377,0.5929203629493713,0.026220787316560745,0.30300000309944153,5.001844882965088,0.2953108549118042,10.133355140686035,83.04328918457031,0.2029999941587448,0.3889999985694885,6.5,0.3449999988079071,0.44469448924064636,0.15170200169086456,0.25531914830207825,620.2000122070312,34.39927291870117,9.100000381469727,0.0,0.12213347107172012,0.8328190445899963,0.289000004529953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535.4639096793533,5961.676531007886,0.004,0.11461576819419861,3524.428466796875,2914.35302734375,750.6666870117188,3253.0,42.0,37.0,11921.224609375,0.20600000023841858,4.274028778076172,5.987064361572266,0.08758503198623657,49455,5,10.80881844417394,0,0,0,1,0,0,0,0
01047,0,2.61311559677124,72.64042137667536,17.548709897957742,0.853101909160614,0.5282753705978394,0.050476398319005966,0.46799999475479126,5.487253665924072,0.5789356231689453,13.822802543640137,123.6480941772461,0.22100000083446503,0.44600000977516174,6.5,0.38100001215934753,0.5646612048149109,0.11202093958854675,0.3035714328289032,866.5999755859375,32.897701263427734,9.5,0.0,0.16709928214550018,0.8644787073135376,0.3179999887943268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.2086342540383,8841.329502055049,0.214,0.10756435990333557,1393.2962646484375,2828.230712890625,1414.1153564453125,4280.0,4.0,35.0,17680.34375,0.26600000262260437,4.8658223152160645,6.157573223114014,0.14343750476837158,38326,5,10.55388379602844,0,0,0,1,0,0,0,0
01049,0,2.092019498348236,24.161752338371322,14.409484355263412,0.7772656679153442,0.5079355835914612,0.023438002914190292,0.2370000034570694,4.8145647048950195,0.21044036746025085,8.772785186767578,102.79731750488281,0.22200000286102295,0.4099999964237213,,0.3499999940395355,0.42588818073272705,0.14180080592632294,0.2183908075094223,260.3999938964844,32.408851623535156,7.5,0.0,0.1067703366279602,0.8213271498680115,0.3140000104904175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455.2463965702057,5961.10176923871,-0.183,0.1952981948852539,2476.310302734375,3428.47607421875,1999.9444580078125,3215.0,29.0,37.0,11919.92578125,0.23100000619888306,4.803953170776367,6.183952808380127,0.08494007587432861,71680,5,11.179967047648812,0,0,0,1,0,0,0,0
01051,0,2.74160208851099,46.94090974405408,10.225509502273052,0.8854634165763855,0.5398542881011963,0.021943820640444756,0.15000000596046448,3.9245357513427734,0.25005248188972473,10.077936172485352,70.39292907714844,0.1679999977350235,0.3880000114440918,7.900000095367432,0.3009999990463257,0.5145094990730286,0.15399456024169922,0.3333333432674408,556.5,20.887727737426758,10.0,0.0,0.11008558422327042,0.859924852848053,0.47600001096725464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2163.6245860217514,4801.036051055789,-0.134,0.11752377450466156,4465.2001953125,7463.58349609375,3582.52001953125,3726.0,43.0,34.0,9600.1787109375,0.16899999976158142,3.804628610610962,5.309149265289307,0.09208899736404419,87694,5,11.381608760968547,0,0,0,1,0,0,0,0
01053,0,2.8091136485338213,52.423915452510116,17.499944498725235,0.8226699829101562,0.3422718048095703,0.031058955937623978,0.2639999985694885,5.126769065856934,0.39397576451301575,13.896836280822754,124.04248046875,0.24400000274181366,0.4580000042915344,6.599999904632568,0.38999998569488525,0.38645699620246887,0.13007323443889618,0.30612245202064514,607.5999755859375,39.0218505859375,9.300000190734863,1.0,0.11562258005142212,0.9149454236030579,0.2800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837.8646304678916,7103.7403809428215,-0.181,0.13506484031677246,3336.272705078125,2291.625,1182.774169921875,4624.0,28.0,31.0,14205.1240234375,0.2549999952316284,4.976445198059082,6.364747047424316,0.09375,36755,5,10.512029549808188,0,0,0,1,0,0,0,0
01055,0,2.575758971273899,41.016349954605104,13.802205002773553,0.8611840605735779,0.5403068661689758,0.03027448244392872,0.2529999911785126,4.728720664978027,0.3312194347381592,14.927977561950684,95.11613464355469,0.1940000057220459,0.3930000066757202,6.300000190734863,0.3240000009536743,0.5389806032180786,0.14060236513614655,0.16091954708099365,469.20001220703125,35.5693473815918,8.399999618530273,1.0,0.10563652962446213,0.8806588053703308,0.2849999964237213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433.1784298469126,6751.249757926166,0.0275,0.1313878446817398,1357.394775390625,1982.4615478515625,691.8657836914062,4350.0,29.0,35.0,13500.2900390625,0.20100000500679016,4.406157493591309,6.261419296264648,0.08940357714891434,103348,5,11.545857213205203,0,0,0,1,0,0,0,0
01057,0,2.7378103375434875,31.6349580180645,14.44826681284234,0.8374168872833252,0.45562800765037537,0.027309967204928398,0.2750000059604645,5.627501487731934,0.2791036069393158,8.050532341003418,102.9512710571289,0.22699999809265137,0.37700000405311584,7.099999904632568,0.3499999940395355,0.35849517583847046,0.13634005188941956,0.27272728085517883,353.0,33.63722229003906,9.0,1.0,0.0947832465171814,0.8787684440612793,0.4309999942779541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.821075071171,7251.263324995339,-0.28,0.12097997218370438,1009.25,3223.60009765625,5372.66650390625,3932.0,39.0,4.0,14500.2763671875,0.2199999988079071,4.683573246002197,6.146542072296143,0.10064934939146042,16297,5,9.69873632077599,0,0,0,1,0,0,0,0
01059,0,2.2728705644607543,29.42706894814968,13.173266607187688,0.8009929060935974,0.4173167049884796,0.02348094806075096,0.24300000071525574,4.649219512939453,0.3007832169532776,7.809327602386475,93.82527923583984,0.21799999475479126,0.39100000262260437,7.199999809265137,0.3630000054836273,0.570236325263977,0.14061863720417023,0.15789473056793213,315.5,43.4782600402832,8.199999809265137,0.0,0.10939627885818481,0.8264567852020264,0.3569999933242798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073.163614820838,6069.618804873526,-0.1285,0.1484631896018982,2462.53857421875,4561.71435546875,6386.39990234375,4590.0,31.0,37.0,12137.0390625,0.23000000417232513,4.6851959228515625,5.883151531219482,0.09719438850879669,32011,5,10.373834872713369,0,0,0,1,0,0,0,0
01061,0,2.490414744615555,40.77972288221121,13.654842627290636,0.8340006470680237,0.49789711833000183,0.023963788524270058,0.2540000081062317,4.693217754364014,0.19574905931949615,8.98842716217041,96.88308715820312,0.22200000286102295,0.41600000858306885,6.400000095367432,0.3630000054836273,0.3508383631706238,0.1345212608575821,0.2750000059604645,468.1000061035156,33.38806915283203,9.0,0.0,0.12346263229846954,0.8786110877990723,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148.766868466586,7104.967418543994,-0.054,0.13747386634349823,3337.625,13391.5,3347.875,3206.0,37.0,37.0,14207.6572265625,0.22499999403953552,4.757153511047363,6.2342424392700195,0.08582834154367447,26647,5,10.190431852901,0,0,0,1,0,0,0,0
01063,0,2.54645753800869,90.59100015699863,12.728610899187624,0.8188658356666565,0.545301079750061,0.043795619159936905,0.4650000035762787,5.426314353942871,0.6597877144813538,7.864726543426514,89.34554290771484,0.2669999897480011,0.5199999809265137,4.0,0.4569999873638153,0.042690813541412354,0.09443847090005875,0.380952388048172,1074.800048828125,50.989803314208984,9.300000190734863,0.0,0.1320754736661911,0.7622119784355164,0.4259999990463257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2102.979992478981,7948.8761330246925,,0.11249548941850662,2543.0,,7422.0,4840.0,35.0,25.0,15895.236328125,0.3230000138282776,5.510400295257568,6.418519973754883,0.16388466954231262,7706,5,8.949754525186103,0,0,0,1,0,0,0,0
01065,0,2.606236144900322,106.90944129258395,14.491292656809092,0.8057114481925964,0.5007359385490417,0.03891964256763458,0.32499998807907104,6.53809928894043,0.4912891983985901,6.777822971343994,103.24263000488281,0.2290000021457672,0.460999995470047,6.599999904632568,0.39500001072883606,0.5071356296539307,0.1158098429441452,0.47826087474823,1294.5999755859375,32.93891906738281,9.399999618530273,0.0,0.15482695400714874,0.869354248046875,0.5139999985694885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2556.0061072058975,7901.13761819601,-0.227,0.12442882359027863,4918.0,7297.5,2919.0,5196.0,34.0,31.0,15800.0,0.2619999945163727,4.859537124633789,6.01049280166626,0.12207601964473724,14742,5,9.598455841749233,0,0,0,1,0,0,0,0
