county_fips,y_observed,p_hat,residual,surprise_quantile,population,census_division
46119,0,0.0241559192391973,-0.0241559192391973,0.15853269537480064,1318.0,6
36041,0,0.027844233998060103,-0.027844233998060103,0.18437001594896332,5090.0,2
48045,0,0.016341337741060724,-0.016341337741060724,0.10940988835725678,1290.0,7
17155,0,0.022954385204488014,-0.022954385204488014,0.14896331738437002,5628.0,4
38011,0,0.11920222866047743,-0.11920222866047743,0.4704944178628389,2975.0,6
10001,1,0.8580327391986181,0.1419672608013819,0.511323763955343,182400.0,3
10003,1,0.9917349742960918,0.008265025703908191,0.053588516746411484,570567.0,3
10005,1,0.8597772849392796,0.14022271506072037,0.5084529505582137,240668.0,3
11001,1,0.9975273713900579,0.002472628609942129,0.025518341307814992,670587.0,3
12005,1,0.8515282899692315,0.14847171003076853,0.5218500797448166,181055.0,3
12001,1,0.9954299507314236,0.004570049268576404,0.03349282296650718,279729.0,3
12003,0,0.19049625406118456,-0.19049625406118456,0.5824561403508772,27969.0,3
12007,0,0.1262509134356743,-0.1262509134356743,0.4861244019138756,27816.0,3
12009,1,0.9896695357078233,0.010330464292176655,0.06794258373205742,610723.0,3
12011,1,0.9999697358586745,3.026414132545341e-05,0.004465709728867623,1940907.0,3
12013,0,0.05804844815924138,-0.05804844815924138,0.3116427432216906,13753.0,3
12015,0,0.7846681898111406,-0.7846681898111406,0.9559808612440192,189900.0,3
12017,0,0.5587194294426301,-0.5587194294426301,0.8717703349282296,155173.0,3
30059,0,0.03600700890216118,-0.03600700890216118,0.22264752791068582,1948.0,8
12019,1,0.74617536225491,0.25382463774509,0.6564593301435406,219650.0,3
12021,1,0.9773377502803795,0.022662249719620498,0.14736842105263157,380221.0,3
12023,0,0.6044928844084038,-0.6044928844084038,0.8925039872408294,69832.0,3
12027,0,0.12005890148000524,-0.12005890148000524,0.47240829346092506,34258.0,3
12029,0,0.012439850893850392,-0.012439850893850392,0.08293460925039872,16737.0,3
12031,1,0.9996456384136447,0.0003543615863552674,0.011483253588516746,995708.0,3
38013,0,0.0535203708991857,-0.0535203708991857,0.29569377990430623,2184.0,6
12033,1,0.9758272174556443,0.02417278254435573,0.15885167464114833,321296.0,3
12035,1,0.5506761760253822,0.4493238239746178,0.810207336523126,117515.0,3
12037,0,0.04038139357480965,-0.04038139357480965,0.24497607655502393,12276.0,3
12039,0,0.19407710510892098,-0.19407710510892098,0.5891547049441787,43746.0,3
12041,0,0.09598867112762337,-0.09598867112762337,0.42137161084529506,18070.0,3
12043,0,0.012147819848486069,-0.012147819848486069,0.07974481658692185,12179.0,3
12045,0,0.14882138599615297,-0.14882138599615297,0.5221690590111643,15002.0,3
12047,0,0.006933315194361236,-0.006933315194361236,0.04688995215311005,13492.0,3
12049,0,0.0616983670498906,-0.0616983670498906,0.32503987240829346,25528.0,3
12051,0,0.2657645326627565,-0.2657645326627565,0.671451355661882,39902.0,3
16029,1,0.12551311635797857,0.8744868836420214,0.9783094098883572,7058.0,8
12053,1,0.7269924995891154,0.2730075004108846,0.6771929824561403,196621.0,3
12055,1,0.521130030462924,0.47886996953707595,0.8296650717703349,102339.0,3
12057,1,0.9999569447297088,4.3055270291247894e-05,0.005422647527910686,1468560.0,3
12059,0,0.06027939934020131,-0.06027939934020131,0.31993620414673046,19529.0,3
12061,1,0.8436930420176901,0.15630695798230987,0.5365231259968102,160986.0,3
12063,0,0.2479671090107268,-0.2479671090107268,0.6500797448165869,47704.0,3
17005,0,0.19488152474901488,-0.19488152474901488,0.5904306220095694,16750.0,4
12065,0,0.052749132228544424,-0.052749132228544424,0.29473684210526313,14458.0,3
12067,0,0.013190085471217007,-0.013190085471217007,0.08963317384370016,8107.0,3
12069,1,0.9407497219774975,0.05925027802250249,0.31547049441786285,386829.0,3
12077,0,0.014161524518411803,-0.014161524518411803,0.09569377990430622,7704.0,3
12071,1,0.9932846887549105,0.006715311245089506,0.0456140350877193,772902.0,3
12073,1,0.982272225007323,0.01772777499267697,0.11929824561403508,294128.0,3
12075,0,0.08191843648419168,-0.08191843648419168,0.38309409888357254,43268.0,3
12079,0,0.10871738052445314,-0.10871738052445314,0.44976076555023925,17986.0,3
12081,1,0.9488082211581339,0.0511917788418661,0.2880382775119617,405069.0,3
12083,1,0.9623101176989426,0.03768988230105741,0.23157894736842105,378225.0,3
12085,1,0.8538008628043958,0.14619913719560418,0.517384370015949,159399.0,3
12086,1,0.9999978503844081,2.1496155918621085e-06,0.0022328548644338117,2688237.0,3
12087,0,0.7284045823539962,-0.7284045823539962,0.9381180223285487,82044.0,3
