county_fips,y_observed,p_hat,residual,surprise_quantile,population,census_division
46119,0,0.011841969022793367,-0.011841969022793367,0.019776714513556618,1318.0,6
36041,0,0.13540958895036118,-0.13540958895036118,0.31770334928229665,5090.0,2
48045,0,0.004142025743681163,-0.004142025743681163,0.003827751196172249,1290.0,7
17155,0,0.02647963827651197,-0.02647963827651197,0.05964912280701754,5628.0,4
38011,0,0.1598871072813741,-0.1598871072813741,0.36299840510366826,2975.0,6
10001,0,0.48615104217984595,-0.48615104217984595,0.7585326953748006,182400.0,3
10003,1,0.8516909726154259,0.14830902738457408,0.34545454545454546,570567.0,3
10005,1,0.520598494996539,0.479401505003461,0.7502392344497608,240668.0,3
11001,0,0.9574726241138944,-0.9574726241138944,0.9964912280701754,670587.0,3
12005,0,0.7370197899157461,-0.7370197899157461,0.939712918660287,181055.0,3
12001,1,0.8735254795024956,0.1264745204975044,0.2963317384370016,279729.0,3
12003,0,0.23851632236567535,-0.23851632236567535,0.4800637958532695,27969.0,3
12007,0,0.24896188080296247,-0.24896188080296247,0.49696969696969695,27816.0,3
12009,0,0.7553888634642276,-0.7553888634642276,0.9473684210526315,610723.0,3
12011,1,0.947053642314892,0.052946357685108025,0.12759170653907495,1940907.0,3
12013,0,0.08815037162844791,-0.08815037162844791,0.2127591706539075,13753.0,3
12015,0,0.6149522083097635,-0.6149522083097635,0.866347687400319,189900.0,3
12017,0,0.26489239193721836,-0.26489239193721836,0.5208931419457735,155173.0,3
30059,0,0.029125924117388683,-0.029125924117388683,0.0657097288676236,1948.0,8
12019,0,0.5832966288421022,-0.5832966288421022,0.8424242424242424,219650.0,3
12021,0,0.5717793252363259,-0.5717793252363259,0.8347687400318979,380221.0,3
12023,0,0.5385700880285863,-0.5385700880285863,0.8047846889952153,69832.0,3
12027,0,0.2762266465251563,-0.2762266465251563,0.5317384370015948,34258.0,3
12029,0,0.10127461825229607,-0.10127461825229607,0.24529505582137162,16737.0,3
12031,1,0.9078348677062222,0.09216513229377776,0.22360446570972886,995708.0,3
38013,0,0.060221567755018454,-0.060221567755018454,0.14545454545454545,2184.0,6
12033,0,0.809026821545463,-0.809026821545463,0.9700159489633173,321296.0,3
12035,0,0.3795741140191393,-0.3795741140191393,0.6555023923444976,117515.0,3
12037,0,0.27592810535401313,-0.27592810535401313,0.5307814992025518,12276.0,3
12039,0,0.11845209605234039,-0.11845209605234039,0.2807017543859649,43746.0,3
12041,0,0.20095245933546388,-0.20095245933546388,0.4280701754385965,18070.0,3
12043,0,0.01419402553134774,-0.01419402553134774,0.025199362041467305,12179.0,3
12045,0,0.18935249716045954,-0.18935249716045954,0.410207336523126,15002.0,3
12047,0,0.03153450573293596,-0.03153450573293596,0.07304625199362041,13492.0,3
12049,0,0.10284182943495435,-0.10284182943495435,0.24912280701754386,25528.0,3
12051,0,0.29694862720920473,-0.29694862720920473,0.5617224880382775,39902.0,3
16029,0,0.5004956401961929,-0.5004956401961929,0.7722488038277512,7058.0,8
12053,0,0.5083330994142987,-0.5083330994142987,0.779585326953748,196621.0,3
12055,0,0.29520648737246974,-0.29520648737246974,0.5588516746411484,102339.0,3
12057,1,0.9670981191982208,0.03290188080177925,0.07719298245614035,1468560.0,3
12059,0,0.14489709376860407,-0.14489709376860407,0.3368421052631579,19529.0,3
12061,0,0.4236710432464598,-0.4236710432464598,0.703030303030303,160986.0,3
12063,0,0.2232384934466227,-0.2232384934466227,0.4609250398724083,47704.0,3
17005,0,0.14869218208324986,-0.14869218208324986,0.3467304625199362,16750.0,4
12065,0,0.08221292380462217,-0.08221292380462217,0.19904306220095694,14458.0,3
12067,0,0.09213412765180998,-0.09213412765180998,0.22296650717703348,8107.0,3
12069,0,0.5749777903835129,-0.5749777903835129,0.8363636363636363,386829.0,3
12077,0,0.049123428500625545,-0.049123428500625545,0.11770334928229666,7704.0,3
12071,0,0.7697817399906491,-0.7697817399906491,0.9543859649122807,772902.0,3
12073,0,0.7227611878739892,-0.7227611878739892,0.9333333333333333,294128.0,3
12075,0,0.20505209490567972,-0.20505209490567972,0.43381180223285487,43268.0,3
12079,0,0.19147133580998335,-0.19147133580998335,0.41371610845295054,17986.0,3
12081,0,0.6657688447005402,-0.6657688447005402,0.89792663476874,405069.0,3
12083,0,0.5907026836455231,-0.5907026836455231,0.8497607655502393,378225.0,3
12085,0,0.6166775486404387,-0.6166775486404387,0.8685805422647528,159399.0,3
12086,1,0.9777107996237216,0.02228920037627835,0.04784688995215311,2688237.0,3
12087,1,0.2563828976833092,0.7436171023166909,0.9413078149920255,82044.0,3
