county_fips,y_observed,p_hat,residual,surprise_quantile,population,census_division
46119,0,0.010272258038526964,-0.010272258038526964,0.018819776714513556,1318.0,6
36041,0,0.07211873182046666,-0.07211873182046666,0.20414673046251994,5090.0,2
48045,0,0.005738564616481844,-0.005738564616481844,0.008931419457735247,1290.0,7
17155,0,0.038872407556883114,-0.038872407556883114,0.09856459330143541,5628.0,4
38011,0,0.16701049705609475,-0.16701049705609475,0.39936204146730464,2975.0,6
10001,0,0.6462423854976411,-0.6462423854976411,0.8947368421052632,182400.0,3
10003,1,0.9315937465449087,0.06840625345509133,0.19074960127591706,570567.0,3
10005,0,0.7070614002214328,-0.7070614002214328,0.9253588516746412,240668.0,3
11001,0,0.944350905991518,-0.944350905991518,0.9948963317384371,670587.0,3
12005,0,0.6206218887268126,-0.6206218887268126,0.8784688995215311,181055.0,3
12001,1,0.8308650845707298,0.16913491542927017,0.40382775119617226,279729.0,3
12003,0,0.13734694622274962,-0.13734694622274962,0.3470494417862839,27969.0,3
12007,0,0.14973423349232626,-0.14973423349232626,0.3703349282296651,27816.0,3
12009,1,0.7630945413202359,0.2369054586797641,0.5094098883572568,610723.0,3
12011,1,0.9383174678943841,0.06168253210561592,0.16905901116427433,1940907.0,3
12013,0,0.029045828872642444,-0.029045828872642444,0.06666666666666667,13753.0,3
12015,0,0.5387345494833244,-0.5387345494833244,0.8185007974481658,189900.0,3
12017,0,0.3025537548336387,-0.3025537548336387,0.594896331738437,155173.0,3
30059,0,0.025837020277209286,-0.025837020277209286,0.05901116427432217,1948.0,8
12019,0,0.5512281729742414,-0.5512281729742414,0.8261562998405104,219650.0,3
12021,0,0.5797977860740775,-0.5797977860740775,0.8491228070175438,380221.0,3
12023,0,0.37641231801140174,-0.37641231801140174,0.6717703349282297,69832.0,3
12027,0,0.20274067810089025,-0.20274067810089025,0.45933014354066987,34258.0,3
12029,0,0.059690362999802515,-0.059690362999802515,0.16331738437001594,16737.0,3
12031,1,0.9088444512951589,0.0911555487048411,0.24497607655502393,995708.0,3
38013,0,0.06538998409338014,-0.06538998409338014,0.18181818181818182,2184.0,6
12033,0,0.7246051009310999,-0.7246051009310999,0.9346092503987241,321296.0,3
12035,0,0.3277431852764241,-0.3277431852764241,0.6178628389154704,117515.0,3
12037,0,0.19706478475479056,-0.19706478475479056,0.44944178628389153,12276.0,3
12039,0,0.11213177765170305,-0.11213177765170305,0.29218500797448166,43746.0,3
12041,0,0.18291877614854138,-0.18291877614854138,0.425518341307815,18070.0,3
12043,0,0.020612893581081055,-0.020612893581081055,0.04242424242424243,12179.0,3
12045,0,0.10380760726128654,-0.10380760726128654,0.27527910685805423,15002.0,3
12047,0,0.026633918157867358,-0.026633918157867358,0.06156299840510367,13492.0,3
12049,0,0.05737810535457003,-0.05737810535457003,0.1572567783094099,25528.0,3
12051,0,0.29560021104993184,-0.29560021104993184,0.5840510366826156,39902.0,3
16029,0,0.49218269648043234,-0.49218269648043234,0.7776714513556618,7058.0,8
12053,0,0.5034643788463752,-0.5034643788463752,0.7878787878787878,196621.0,3
12055,0,0.2745443264822176,-0.2745443264822176,0.5578947368421052,102339.0,3
12057,1,0.9657446661587998,0.034255333841200164,0.08229665071770335,1468560.0,3
12059,0,0.09437785160452528,-0.09437785160452528,0.25199362041467305,19529.0,3
12061,1,0.3790842330276028,0.6209157669723973,0.8787878787878788,160986.0,3
12063,0,0.189772488552246,-0.189772488552246,0.4379585326953748,47704.0,3
17005,0,0.14688141241158453,-0.14688141241158453,0.3639553429027113,16750.0,4
12065,0,0.047662365499229864,-0.047662365499229864,0.12727272727272726,14458.0,3
12067,0,0.07265250079059682,-0.07265250079059682,0.20542264752791067,8107.0,3
12069,0,0.6504641628154548,-0.6504641628154548,0.8972886762360447,386829.0,3
12077,0,0.03481962433196115,-0.03481962433196115,0.08452950558213716,7704.0,3
12071,0,0.772252400455859,-0.772252400455859,0.9547049441786284,772902.0,3
12073,0,0.6651337325708934,-0.6651337325708934,0.9036682615629984,294128.0,3
12075,0,0.1899984068255454,-0.1899984068255454,0.4382775119617225,43268.0,3
12079,0,0.07557917887547823,-0.07557917887547823,0.21116427432216905,17986.0,3
12081,0,0.6480817058306975,-0.6480817058306975,0.8960127591706539,405069.0,3
12083,0,0.717810452200573,-0.717810452200573,0.9320574162679426,378225.0,3
12085,0,0.5460055062892039,-0.5460055062892039,0.8239234449760765,159399.0,3
12086,1,0.9758582929546479,0.024141707045352123,0.05199362041467304,2688237.0,3
12087,1,0.2001381927879723,0.7998618072120277,0.9668261562998405,82044.0,3
12089,1,0.3811725556016922,0.6188274443983077,0.876555023923445,91538.0,3
12091,0,0.6185842278597111,-0.6185842278597111,0.8762360446570973,212021.0,3
12093,0,0.11440434000173717,-0.11440434000173717,0.29569377990430623,39870.0,3
12095,1,0.9573567480535299,0.04264325194647012,0.11164274322169059,1427403.0,3
12097,0,0.5381299363422142,-0.5381299363422142,0.8181818181818182,393745.0,3
