county_fips,y_observed,p_hat,residual,surprise_quantile,population,census_division
46119,0,0.034261965111808776,-0.034261965111808776,0.06921850079744817,1318.0,6
36041,0,0.2176452587106374,-0.2176452587106374,0.47942583732057414,5090.0,2
48045,0,0.02085764938791349,-0.02085764938791349,0.03987240829346093,1290.0,7
17155,0,0.07044510902636604,-0.07044510902636604,0.17862838915470494,5628.0,4
38011,0,0.17134146368279526,-0.17134146368279526,0.40637958532695373,2975.0,6
10001,0,0.6115804927355412,-0.6115804927355412,0.8529505582137161,182400.0,3
10003,1,0.9258357579644605,0.07416424203553951,0.1901116427432217,570567.0,3
10005,1,0.6836396158671937,0.3163603841328063,0.5987240829346092,240668.0,3
11001,1,0.9640491003966206,0.03595089960337938,0.07655502392344497,670587.0,3
12005,0,0.6029716093960172,-0.6029716093960172,0.8462519936204147,181055.0,3
12001,0,0.7955598217139449,-0.7955598217139449,0.9569377990430622,279729.0,3
12003,0,0.17009764879050113,-0.17009764879050113,0.40382775119617226,27969.0,3
12007,0,0.1062560952559427,-0.1062560952559427,0.2771929824561403,27816.0,3
12009,0,0.7866435134295627,-0.7866435134295627,0.9527910685805423,610723.0,3
12011,1,0.9588445168597058,0.04115548314029416,0.09218500797448166,1940907.0,3
12013,0,0.04479482318862746,-0.04479482318862746,0.10590111642743222,13753.0,3
12015,0,0.6882145991065061,-0.6882145991065061,0.9036682615629984,189900.0,3
12017,0,0.42089871636178683,-0.42089871636178683,0.6988835725677831,155173.0,3
30059,0,0.04095629461137219,-0.04095629461137219,0.0912280701754386,1948.0,8
12019,0,0.5234516484949461,-0.5234516484949461,0.7862838915470495,219650.0,3
12021,1,0.7156969305372547,0.2843030694627453,0.560127591706539,380221.0,3
12023,0,0.25316489057822933,-0.25316489057822933,0.527591706539075,69832.0,3
12027,0,0.16149376432739346,-0.16149376432739346,0.38851674641148326,34258.0,3
12029,0,0.051320481789944396,-0.051320481789944396,0.12472089314194577,16737.0,3
12031,1,0.9057849730981234,0.09421502690187655,0.24178628389154705,995708.0,3
38013,0,0.08272274037761052,-0.08272274037761052,0.21435406698564594,2184.0,6
12033,0,0.6729110970142969,-0.6729110970142969,0.8944178628389154,321296.0,3
12035,1,0.43270904744492866,0.5672909525550713,0.8185007974481658,117515.0,3
12037,0,0.2679810164291225,-0.2679810164291225,0.5419457735247208,12276.0,3
12039,0,0.05988062184817725,-0.05988062184817725,0.14864433811802233,43746.0,3
12041,0,0.09613716672041772,-0.09613716672041772,0.24848484848484848,18070.0,3
