county_fips,ai_intensity_sum,lisa_pvalue,moran_i,cluster_code,cluster_type
22025,0.0,0.331,0.06961036934581397,0,Not Significant
42025,0.0,0.13,-0.0718397210438172,0,Not Significant
31133,0.0,0.368,0.05782286181334471,0,Not Significant
47171,0.0,0.338,0.010672831683467651,0,Not Significant
45083,0.0,0.331,0.06961036934581397,0,Not Significant
55073,0.0,0.221,0.06961036934581397,0,Not Significant
32007,0.0,0.189,-0.040406367623899146,0,Not Significant
54007,0.0,0.331,0.06961036934581397,0,Not Significant
26165,2.0,0.202,0.0428590007105014,0,Not Significant
48079,0.0,0.45,0.039299635690893,0,Not Significant
42013,2.0,0.463,-0.04264368277908154,0,Not Significant
29085,0.0,0.448,0.041320351267887745,0,Not Significant
29009,5.0,0.212,0.14882935379196777,0,Not Significant
27123,5.0,0.042,0.9423770728957258,1,HH
05081,0.0,0.251,-0.012902183381470879,0,Not Significant
32019,0.0,0.189,-0.04152898738889623,0,Not Significant
12071,0.0,0.476,0.03424784674840618,0,Not Significant
41033,0.0,0.389,0.06961036934581397,0,Not Significant
28113,0.0,0.2,-0.029404693926927843,0,Not Significant
47031,5.0,0.451,-0.0778985659519631,0,Not Significant
16059,0.0,0.421,0.019092479920945697,0,Not Significant
21183,0.0,0.001,0.06961036934581397,3,LH
31153,0.0,0.389,0.06961036934581397,0,Not Significant
13071,0.0,0.465,0.04603535428087544,0,Not Significant
27167,0.0,0.389,0.06961036934581397,0,Not Significant
17157,0.0,0.396,0.04940321357586665,0,Not Significant
23011,5.0,0.425,-0.04354585083924631,0,Not Significant
51173,0.0,0.369,0.010672831683467656,0,Not Significant
35041,0.0,0.001,0.06961036934581397,3,LH
42111,2.0,0.477,-0.03534467321289762,0,Not Significant
51191,0.0,0.001,0.06961036934581397,3,LH
37081,0.0,0.468,0.02246033921593692,0,Not Significant
16001,4.0,0.191,0.13343856699614173,0,Not Significant
40039,0.0,0.33,0.06961036934581397,0,Not Significant
39101,0.0,0.33,0.06961036934581397,0,Not Significant
17149,0.0,0.181,0.06175203099083447,0,Not Significant
17203,5.0,0.054,0.6778611665278065,0,Not Significant
13245,0.0,0.33,0.06961036934581397,0,Not Significant
01107,0.0,0.001,0.06961036934581397,3,LH
40045,0.0,0.423,0.019092479920945694,0,Not Significant
17145,0.0,0.448,0.041320351267887745,0,Not Significant
19075,0.0,0.469,0.02246033921593692,0,Not Significant
08107,5.0,0.406,-0.16034508222248342,0,Not Significant
34035,9.0,0.01,4.962618613729727,1,HH
06011,0.0,0.388,0.06961036934581397,0,Not Significant
17087,0.0,0.367,0.05782286181334471,0,Not Significant
08053,0.0,0.001,0.06961036934581397,3,LH
16031,5.0,0.113,0.32918110813373097,0,Not Significant
27059,0.0,0.229,-0.024689690913940132,0,Not Significant
42049,6.0,0.085,0.6364161359585788,0,Not Significant
28029,0.0,0.001,0.06961036934581397,3,LH
48467,0.0,0.207,-0.036477198446409405,0,Not Significant
51161,0.0,0.129,-0.06299909039446523,0,Not Significant
51015,1.0,0.479,-0.0003596590266604288,0,Not Significant
49031,0.0,0.091,-0.10720224364122498,0,Not Significant
21161,0.0,0.329,0.06961036934581397,0,Not Significant
27009,0.0,0.132,-0.07183972104381718,0,Not Significant
48129,0.0,0.001,0.06961036934581397,3,LH
12005,0.0,0.388,0.06961036934581397,0,Not Significant
01077,0.0,0.274,0.05192910804711008,0,Not Significant
18045,0.0,0.388,0.06961036934581397,0,Not Significant
17173,0.0,0.274,0.05192910804711008,0,Not Significant
17051,0.0,0.001,0.06961036934581397,3,LH
39127,0.0,0.468,0.02246033921593692,0,Not Significant
51590,0.0,0.306,0.06961036934581397,0,Not Significant
13011,0.0,0.329,0.06961036934581397,0,Not Significant
13305,0.0,0.001,0.06961036934581397,3,LH
40109,8.0,0.001,-0.4961899922127106,4,HL
40069,0.0,0.271,0.059506791460840314,0,Not Significant
37099,0.0,0.387,0.06961036934581397,0,Not Significant
49043,5.0,0.041,0.7980956694223152,1,HH
29167,2.0,0.187,0.04981043839258133,0,Not Significant
32015,0.0,0.37,0.05782286181334471,0,Not Significant
19191,0.0,0.272,0.059506791460840314,0,Not Significant
21023,0.0,0.329,0.06961036934581397,0,Not Significant
55037,0.0,0.466,0.06961036934581397,0,Not Significant
54087,0.0,0.332,-0.001114675849001612,0,Not Significant
27159,0.0,0.388,0.05546536030685086,0,Not Significant
51670,0.0,0.306,0.06961036934581397,0,Not Significant
17201,6.0,0.388,-0.23459977603136334,0,Not Significant
04007,4.0,0.007,1.7731748566527443,1,HH
24045,0.0,0.474,0.03424784674840618,0,Not Significant
21043,0.0,0.328,0.06961036934581397,0,Not Significant
37097,0.0,0.056,-0.14256476623863273,0,Not Significant
51083,3.0,0.001,-0.14256476623863273,4,HL
37091,0.0,0.385,0.06961036934581397,0,Not Significant
36057,0.0,0.469,0.02246033921593692,0,Not Significant
27113,0.0,0.385,0.05546536030685086,0,Not Significant
53073,2.0,0.267,0.025480406505301617,0,Not Significant
41021,0.0,0.385,0.06961036934581397,0,Not Significant
34029,27.0,0.015,15.608041475205999,1,HH
05009,0.0,0.446,0.041320351267887745,0,Not Significant
40031,1.0,0.001,-0.0011146758490015996,4,HL
48253,0.0,0.396,0.04940321357586665,0,Not Significant
48185,0.0,0.217,-0.03647719844640939,0,Not Significant
26049,1.0,0.02,0.004925458729727766,1,HH
22007,0.0,0.078,-0.10720224364122498,0,Not Significant
28013,0.0,0.326,0.06961036934581397,0,Not Significant
28041,0.0,0.384,0.06961036934581397,0,Not Significant
30017,0.0,0.326,0.06961036934581397,0,Not Significant
46109,0.0,0.272,0.059506791460840314,0,Not Significant
17141,0.0,0.274,-0.011218253733975267,0,Not Significant
38077,0.0,0.223,0.06076973869646203,0,Not Significant
55005,0.0,0.223,0.06961036934581397,0,Not Significant
55051,0.0,0.464,0.06961036934581397,0,Not Significant
27157,0.0,0.384,0.06961036934581397,0,Not Significant
06015,0.0,0.198,-0.03647719844640939,0,Not Significant
40127,0.0,0.326,0.06961036934581397,0,Not Significant
53007,0.0,0.031,-0.26043984156332534,2,LL
26141,0.0,0.384,0.05546536030685086,0,Not Significant
40027,0.0,0.132,-0.07183972104381718,0,Not Significant
36105,0.0,0.454,0.027175342228924627,0,Not Significant
37149,0.0,0.464,0.06961036934581397,0,Not Significant
37165,0.0,0.384,0.06961036934581397,0,Not Significant
37085,0.0,0.272,0.059506791460840314,0,Not Significant
37105,0.0,0.439,0.06961036934581397,0,Not Significant
18159,0.0,0.384,0.06961036934581397,0,Not Significant
20027,0.0,0.326,0.06961036934581397,0,Not Significant
40145,0.0,0.266,-0.01290218338147087,0,Not Significant
30083,0.0,0.384,0.04603535428087545,0,Not Significant
05003,0.0,0.326,0.06961036934581397,0,Not Significant
05041,0.0,0.326,0.06961036934581397,0,Not Significant
47135,0.0,0.326,0.06961036934581397,0,Not Significant
27163,5.0,0.152,0.2518874991301182,0,Not Significant
51740,0.0,0.093,-0.11427474816070655,0,Not Significant
42051,0.0,0.273,-0.011218253733975267,0,Not Significant
54023,0.0,0.41,0.016566585449702288,0,Not Significant
51171,4.0,0.12,0.263461708907238,0,Not Significant
48235,0.0,0.475,0.03424784674840618,0,Not Significant
29025,0.0,0.342,0.010672831683467646,0,Not Significant
12107,0.0,0.252,-0.021321831618948916,0,Not Significant
18025,0.0,0.467,0.02246033921593692,0,Not Significant
29111,0.0,0.368,0.05782286181334471,0,Not Significant
31075,0.0,0.383,0.06961036934581397,0,Not Significant
16071,0.0,0.092,-0.10720224364122498,0,Not Significant
17139,0.0,0.446,0.041320351267887745,0,Not Significant
21107,0.0,0.383,0.06961036934581397,0,Not Significant
16035,0.0,0.451,0.039299635690893,0,Not Significant
21013,0.0,0.451,0.039299635690893,0,Not Significant
27035,3.0,0.001,-0.14256476623863276,4,HL
04009,0.0,0.316,-0.00111467584900161,0,Not Significant
05123,0.0,0.382,0.06961036934581397,0,Not Significant
13101,0.0,0.382,0.06961036934581397,0,Not Significant
20105,0.0,0.326,0.06961036934581397,0,Not Significant
20183,0.0,0.326,0.06961036934581397,0,Not Significant
12065,0.0,0.326,0.06961036934581397,0,Not Significant
28005,0.0,0.304,-0.001114675849001623,0,Not Significant
05097,0.0,0.224,0.06961036934581397,0,Not Significant
26025,5.0,0.17,0.21066424099485803,0,Not Significant
01029,0.0,0.224,0.06961036934581397,0,Not Significant
08123,8.0,0.018,2.339572297841182,1,HH
40009,0.0,0.227,0.06961036934581397,0,Not Significant
06049,0.0,0.175,-0.048264705978878664,0,Not Significant
19153,10.0,0.327,-0.45253989429135383,0,Not Significant
13179,0.0,0.331,0.06961036934581397,0,Not Significant
48349,0.0,0.449,0.041320351267887745,0,Not Significant
48047,0.0,0.42,0.019092479920945694,0,Not Significant
47187,0.0,0.334,-0.0011146758490016059,0,Not Significant
56021,0.0,0.044,-0.19308265566350105,2,LL
53003,0.0,0.466,0.06961036934581397,0,Not Significant
27155,0.0,0.371,0.05782286181334471,0,Not Significant
17017,0.0,0.331,0.06961036934581397,0,Not Significant
13247,0.0,0.029,-0.284014856628264,2,LL
42067,0.0,0.116,-0.08194329892879085,0,Not Significant
42083,0.0,0.4,0.04940321357586665,0,Not Significant
40049,0.0,0.371,0.05782286181334471,0,Not Significant
31021,0.0,0.331,0.06961036934581397,0,Not Significant
35045,0.0,0.227,0.06961036934581397,0,Not Significant
36073,0.0,0.265,-0.001114675849001612,0,Not Significant
22031,0.0,0.123,-0.09541473610875569,0,Not Significant
06019,3.0,0.473,-0.052034974932278745,0,Not Significant
13105,0.0,0.226,0.06961036934581397,0,Not Significant
01005,0.0,0.226,0.06076973869646203,0,Not Significant
37017,0.0,0.386,0.06961036934581397,0,Not Significant
48111,0.0,0.386,0.06961036934581397,0,Not Significant
17167,0.0,0.275,0.05192910804711008,0,Not Significant
40035,1.0,0.001,-0.0011146758490015996,4,HL
47035,2.0,0.276,-0.05359219712835741,0,Not Significant
26137,2.0,0.487,-0.030131094951337686,0,Not Significant
19161,0.0,0.276,0.059506791460840314,0,Not Significant
49015,0.0,0.174,-0.048264705978878664,0,Not Significant
53019,0.0,0.438,0.06961036934581397,0,Not Significant
30109,0.0,0.466,0.04603535428087544,0,Not Significant
35027,0.0,0.328,0.0595067914608403,0,Not Significant
40021,0.0,0.37,0.05782286181334471,0,Not Significant
27173,0.0,0.001,0.06961036934581397,3,LH
48231,0.0,0.417,0.01656658544970229,0,Not Significant
48335,0.0,0.001,0.06961036934581397,3,LH
48499,2.0,0.252,0.02200468766426167,0,Not Significant
40113,0.0,0.313,-0.00111467584900161,0,Not Significant
37039,0.0,0.001,0.06961036934581397,3,LH
26107,5.0,0.122,0.3892983595809853,0,Not Significant
21195,0.0,0.223,0.06961036934581397,0,Not Significant
12067,0.0,0.383,0.06961036934581397,0,Not Significant
37035,0.0,0.368,0.013030333189961506,0,Not Significant
21025,0.0,0.328,0.06961036934581397,0,Not Significant
48075,0.0,0.383,0.06961036934581397,0,Not Significant
29181,0.0,0.445,0.041320351267887745,0,Not Significant
17179,0.0,0.055,-0.1661397813035713,0,Not Significant
48243,0.0,0.328,0.06961036934581397,0,Not Significant
51678,5.0,0.001,-0.2840148566282639,4,HL
05135,0.0,0.328,0.06961036934581397,0,Not Significant
08069,18.0,0.092,2.057122815879337,0,Not Significant
37177,0.0,0.456,0.039299635690893,0,Not Significant
27131,0.0,0.42,0.019092479920945697,0,Not Significant
29219,0.0,0.131,-0.0718397210438172,0,Not Significant
21227,0.0,0.328,0.06961036934581397,0,Not Significant
22017,12.0,0.417,-0.3833072730194167,0,Not Significant
46121,0.0,0.331,0.06961036934581397,0,Not Significant
19127,0.0,0.469,0.04603535428087544,0,Not Significant
40141,0.0,0.477,0.03424784674840618,0,Not Significant
37113,0.0,0.001,0.06961036934581397,3,LH
54063,0.0,0.326,-0.001114675849001612,0,Not Significant
18155,0.0,0.331,0.06961036934581397,0,Not Significant
21105,0.0,0.388,0.0578228618133447,0,Not Significant
01061,0.0,0.001,0.06961036934581397,3,LH
17099,5.0,0.256,0.10073555263416424,0,Not Significant
19055,0.0,0.32,-0.0011146758490016063,0,Not Significant
20127,0.0,0.331,0.06961036934581397,0,Not Significant
19051,0.0,0.001,0.06961036934581397,3,LH
16015,0.0,0.101,-0.10012973912174342,0,Not Significant
55081,0.0,0.467,0.06961036934581397,0,Not Significant
37143,0.0,0.447,0.027175342228924627,0,Not Significant
12047,0.0,0.331,0.06961036934581397,0,Not Significant
18035,0.0,0.331,0.06961036934581397,0,Not Significant
12075,0.0,0.447,0.027175342228924627,0,Not Significant
28045,0.0,0.26,-0.0011146758490016154,0,Not Significant
13315,0.0,0.402,0.04940321357586665,0,Not Significant
22081,2.0,0.112,0.10333650854459665,0,Not Significant
47093,6.0,0.34,0.0056804755520689625,0,Not Significant
23017,0.0,0.077,-0.13077725870616347,0,Not Significant
29095,23.0,0.05,3.640931289451399,0,Not Significant
13281,0.0,0.385,0.06961036934581397,0,Not Significant
28129,0.0,0.001,0.06961036934581397,3,LH
16075,0.0,0.288,-0.001114675849001612,0,Not Significant
16079,0.0,0.001,0.06961036934581397,3,LH
37095,0.0,0.329,0.06961036934581397,0,Not Significant
19067,0.0,0.001,0.06961036934581397,3,LH
21145,0.0,0.001,0.06961036934581397,3,LH
21225,0.0,0.476,0.03424784674840618,0,Not Significant
46125,0.0,0.329,0.06961036934581397,0,Not Significant
47029,0.0,0.46,0.02246033921593692,0,Not Significant
47067,0.0,0.449,0.041320351267887745,0,Not Significant
47071,0.0,0.223,0.06961036934581397,0,Not Significant
45067,0.0,0.385,0.06961036934581397,0,Not Significant
22117,0.0,0.29,-0.012902183381470863,0,Not Significant
29207,5.0,0.316,0.004547950318557216,0,Not Significant
13093,0.0,0.468,0.04603535428087544,0,Not Significant
27145,4.0,0.372,-0.11697637298078443,0,Not Significant
31155,0.0,0.332,0.06961036934581397,0,Not Significant
27141,4.0,0.169,0.15820487974111247,0,Not Significant
46035,0.0,0.387,0.06961036934581397,0,Not Significant
47025,2.0,0.329,-0.061412564520697294,0,Not Significant
48337,0.0,0.33,0.06961036934581397,0,Not Significant
48049,2.0,0.329,-0.061412564520697294,0,Not Significant
55101,2.0,0.079,0.13496554999806026,0,Not Significant
55115,0.0,0.275,0.05192910804711008,0,Not Significant
19009,0.0,0.329,0.06961036934581397,0,Not Significant
48207,0.0,0.404,0.04940321357586665,0,Not Significant
40083,0.0,0.19,-0.041528987388896224,0,Not Significant
36065,0.0,0.386,0.06961036934581397,0,Not Significant
08065,0.0,0.442,0.027175342228924627,0,Not Significant
40121,0.0,0.001,0.06961036934581397,3,LH
54017,0.0,0.471,0.04603535428087544,0,Not Significant
54105,0.0,0.386,0.06961036934581397,0,Not Significant
33003,0.0,0.07,-0.14256476623863273,0,Not Significant
54095,0.0,0.329,0.06961036934581397,0,Not Significant
27079,1.0,0.33,-0.000925921643416307,0,Not Significant
53017,0.0,0.47,0.06961036934581397,0,Not Significant
36009,0.0,0.339,0.010672831683467646,0,Not Significant
55027,0.0,0.444,0.0190924799209457,0,Not Significant
19105,1.0,0.312,1.7849384510156525e-05,0,Not Significant
20007,0.0,0.001,0.06961036934581397,3,LH
29169,0.0,0.479,0.03424784674840618,0,Not Significant
01045,0.0,0.332,0.06961036934581397,0,Not Significant
20109,0.0,0.458,0.02246033921593692,0,Not Significant
06039,0.0,0.442,0.027175342228924627,0,Not Significant
29075,0.0,0.332,0.06961036934581397,0,Not Significant
31009,0.0,0.332,0.06961036934581397,0,Not Significant
49009,0.0,0.331,-0.00111467584900161,0,Not Significant
56031,0.0,0.389,0.06961036934581397,0,Not Significant
37071,0.0,0.02,-0.40778368571919116,2,LL
35019,0.0,0.389,0.06961036934581397,0,Not Significant
30037,0.0,0.386,0.0578228618133447,0,Not Significant
37101,0.0,0.461,0.039299635690893,0,Not Significant
06085,4.0,0.133,0.25623820102328815,0,Not Significant
45019,0.0,0.471,0.06961036934581397,0,Not Significant
53005,2.0,0.371,-0.05098540799757743,0,Not Significant
29001,0.0,0.001,0.06961036934581397,3,LH
39043,0.0,0.284,-0.018795937147705496,0,Not Significant
17183,6.0,0.173,0.23094321141153681,0,Not Significant
29189,9.0,0.079,0.9964947746699706,0,Not Significant
17007,0.0,0.134,-0.0718397210438172,0,Not Significant
06103,0.0,0.332,0.06961036934581397,0,Not Significant
55025,1.0,0.001,-0.0011146758490015996,4,HL
48151,0.0,0.402,0.04940321357586665,0,Not Significant
22085,0.0,0.333,0.06961036934581397,0,Not Significant
17137,0.0,0.001,0.06961036934581397,3,LH
13235,0.0,0.39,0.06961036934581397,0,Not Significant
37015,0.0,0.333,0.06961036934581397,0,Not Significant
37167,4.0,0.175,0.15820487974111244,0,Not Significant
47143,0.0,0.348,-0.0011146758490016046,0,Not Significant
37079,0.0,0.476,0.06961036934581397,0,Not Significant
21131,0.0,0.476,0.06961036934581397,0,Not Significant
24039,0.0,0.481,0.03424784674840618,0,Not Significant
17123,0.0,0.057,-0.1661397813035713,0,Not Significant
21143,0.0,0.393,0.06961036934581397,0,Not Significant
48095,0.0,0.389,0.04603535428087545,0,Not Significant
48081,0.0,0.453,0.041320351267887745,0,Not Significant
47133,0.0,0.393,0.06961036934581397,0,Not Significant
26063,0.0,0.393,0.06961036934581397,0,Not Significant
26069,0.0,0.393,0.06961036934581397,0,Not Significant
13069,0.0,0.228,0.06961036934581397,0,Not Significant
13299,0.0,0.228,0.06961036934581397,0,Not Significant
38037,0.0,0.393,0.06961036934581397,0,Not Significant
22051,12.0,0.147,0.804041426898252,0,Not Significant
22103,0.0,0.048,-0.1602460275373367,2,LL
19083,0.0,0.405,0.04940321357586665,0,Not Significant
22023,0.0,0.114,-0.0859847300827803,0,Not Significant
39027,0.0,0.233,-0.024689690913940136,0,Not Significant
27137,12.0,0.477,-0.515234906343602,0,Not Significant
39093,4.0,0.004,2.820583499825465,1,HH
19015,0.0,0.127,-0.08362722857628645,0,Not Significant
48373,0.0,0.338,0.06961036934581397,0,Not Significant
31051,0.0,0.338,0.06961036934581397,0,Not Significant
24025,2.0,0.033,0.27851273813301053,1,HH
45037,0.0,0.338,0.06961036934581397,0,Not Significant
51001,0.0,0.001,0.06961036934581397,3,LH
55015,0.0,0.233,-0.024689690913940132,0,Not Significant
21121,0.0,0.465,0.051929108047110074,0,Not Significant
26067,0.0,0.096,-0.10720224364122498,0,Not Significant
37129,0.0,0.314,0.06961036934581397,0,Not Significant
47131,0.0,0.378,0.05782286181334471,0,Not Significant
21035,0.0,0.395,0.06961036934581397,0,Not Significant
51003,3.0,0.454,-0.029905470390725532,0,Not Significant
47147,0.0,0.444,0.0190924799209457,0,Not Significant
51043,0.0,0.453,0.02246033921593692,0,Not Significant
53023,0.0,0.477,0.06961036934581397,0,Not Significant
21109,0.0,0.001,0.06961036934581397,3,LH
27031,0.0,0.477,0.06961036934581397,0,Not Significant
45073,0.0,0.001,0.069610369345814,3,LH
22033,8.0,0.001,-0.4961899922127106,4,HL
28021,0.0,0.397,0.06961036934581397,0,Not Significant
24037,3.0,0.001,-0.14256476623863276,4,HL
26081,5.0,0.071,0.5404503060769392,0,Not Significant
37147,0.0,0.001,0.06961036934581397,3,LH
30009,0.0,0.393,0.0578228618133447,0,Not Significant
31167,0.0,0.339,0.06961036934581397,0,Not Significant
13001,0.0,0.339,0.06961036934581397,0,Not Significant
19099,0.0,0.16,-0.05163256527386988,0,Not Significant
28153,0.0,0.001,0.06961036934581397,3,LH
48101,0.0,0.001,0.06961036934581397,3,LH
51081,0.0,0.339,0.06961036934581397,0,Not Significant
12105,2.0,0.364,-0.006148634948161983,0,Not Significant
48503,0.0,0.477,0.04603535428087544,0,Not Significant
01123,0.0,0.001,0.06961036934581397,3,LH
33015,1.0,0.453,-0.0008881708022992484,0,Not Significant
08105,0.0,0.395,0.06961036934581397,0,Not Significant
19149,0.0,0.199,-0.029404693926927843,0,Not Significant
36123,0.0,0.475,0.06961036934581397,0,Not Significant
53033,17.0,0.205,0.7853740211785307,0,Not Significant
41017,0.0,0.281,-0.011218253733975267,0,Not Significant
19155,0.0,0.227,0.06961036934581397,0,Not Significant
29229,0.0,0.335,0.016566585449702288,0,Not Significant
30101,0.0,0.445,0.06961036934581397,0,Not Significant
36107,0.0,0.337,0.06961036934581397,0,Not Significant
48287,0.0,0.337,0.06961036934581397,0,Not Significant
13121,20.0,0.026,4.804028100622293,1,HH
48073,2.0,0.29,0.011577531141141796,0,Not Significant
29007,0.0,0.459,0.039299635690893,0,Not Significant
45029,0.0,0.001,0.06961036934581397,3,LH
55055,0.0,0.353,-0.0011146758490016046,0,Not Significant
05055,0.0,0.393,0.06961036934581397,0,Not Significant
48191,0.0,0.337,0.06961036934581397,0,Not Significant
55013,0.0,0.458,0.02246033921593692,0,Not Significant
35057,0.0,0.279,0.059506791460840314,0,Not Significant
53049,0.0,0.291,-0.0011146758490016082,0,Not Significant
37141,0.0,0.001,0.06961036934581397,3,LH
48221,0.0,0.328,-0.001114675849001612,0,Not Significant
46117,0.0,0.001,0.06961036934581397,3,LH
32031,10.0,0.262,-0.4383014182674317,0,Not Significant
21007,0.0,0.392,0.06961036934581397,0,Not Significant
48009,0.0,0.495,0.029196057805919346,0,Not Significant
48023,0.0,0.414,0.03424784674840619,0,Not Significant
48405,0.0,0.446,0.027175342228924627,0,Not Significant
32029,0.0,0.062,-0.16613978130357132,0,Not Significant
13249,0.0,0.472,0.06961036934581397,0,Not Significant
48313,0.0,0.336,0.06961036934581397,0,Not Significant
06077,3.0,0.037,0.48510845348542175,1,HH
28159,0.0,0.001,0.06961036934581397,3,LH
21103,0.0,0.335,0.06961036934581397,0,Not Significant
21167,0.0,0.335,0.06961036934581397,0,Not Significant
31183,0.0,0.335,0.06961036934581397,0,Not Significant
21135,0.0,0.001,0.06961036934581397,3,LH
27051,0.0,0.335,0.06961036934581397,0,Not Significant
28053,0.0,0.335,0.06961036934581397,0,Not Significant
01025,0.0,0.335,0.06961036934581397,0,Not Significant
20017,0.0,0.391,0.06961036934581397,0,Not Significant
21221,0.0,0.335,0.06961036934581397,0,Not Significant
01069,0.0,0.335,0.06961036934581397,0,Not Significant
46003,0.0,0.335,0.06961036934581397,0,Not Significant
31061,0.0,0.335,0.06961036934581397,0,Not Significant
24029,0.0,0.078,-0.12235761046868544,0,Not Significant
20037,0.0,0.326,-0.0011146758490016082,0,Not Significant
27023,0.0,0.391,0.06961036934581397,0,Not Significant
46103,0.0,0.001,0.06961036934581397,3,LH
45049,0.0,0.001,0.06961036934581397,3,LH
16043,0.0,0.225,0.06076973869646203,0,Not Significant
13029,0.0,0.391,0.06961036934581397,0,Not Significant
51053,0.0,0.225,0.06961036934581397,0,Not Significant
12111,0.0,0.31,-0.0011146758490016041,0,Not Significant
36055,3.0,0.001,-0.14256476623863276,4,HL
46083,0.0,0.337,0.06961036934581397,0,Not Significant
55017,0.0,0.337,0.06961036934581397,0,Not Significant
20207,0.0,0.367,0.010672831683467656,0,Not Significant
21157,0.0,0.337,0.06961036934581397,0,Not Significant
13065,0.0,0.337,0.06961036934581397,0,Not Significant
13185,0.0,0.332,0.0595067914608403,0,Not Significant
26099,3.0,0.005,1.8490906425011557,1,HH
13287,0.0,0.484,0.03424784674840618,0,Not Significant
17079,0.0,0.338,0.06961036934581397,0,Not Significant
48331,0.0,0.477,0.04603535428087544,0,Not Significant
18147,0.0,0.393,0.06961036934581397,0,Not Significant
21099,0.0,0.001,0.06961036934581397,3,LH
21137,0.0,0.393,0.06961036934581397,0,Not Significant
30005,0.0,0.473,0.06961036934581397,0,Not Significant
51710,7.0,0.175,0.35263535902836146,0,Not Significant
48389,0.0,0.339,0.06961036934581397,0,Not Significant
51155,0.0,0.204,-0.03142540950392258,0,Not Significant
37179,4.0,0.022,0.9063539105787695,1,HH
38053,0.0,0.228,0.06961036934581397,0,Not Significant
12091,0.0,0.473,0.06961036934581397,0,Not Significant
06001,9.0,0.033,2.1210527096730822,1,HH
17013,0.0,0.239,-0.024689690913940136,0,Not Significant
18085,0.0,0.239,-0.024689690913940132,0,Not Significant
28103,0.0,0.339,0.06961036934581397,0,Not Significant
05147,0.0,0.339,0.06961036934581397,0,Not Significant
34015,2.0,0.017,0.3869551659734571,1,HH
33011,0.0,0.346,-0.0011146758490016054,0,Not Significant
30045,0.0,0.394,0.06961036934581397,0,Not Significant
37121,0.0,0.394,0.06961036934581397,0,Not Significant
30077,0.0,0.485,0.03424784674840618,0,Not Significant
41053,1.0,0.485,-0.0005484132322457216,0,Not Significant
41065,0.0,0.421,0.01656658544970229,0,Not Significant
46105,0.0,0.338,0.06961036934581397,0,Not Significant
19173,0.0,0.001,0.06961036934581397,3,LH
01129,0.0,0.338,0.06961036934581397,0,Not Significant
39039,0.0,0.485,0.03424784674840618,0,Not Significant
54025,0.0,0.229,0.06961036934581397,0,Not Significant
17121,0.0,0.338,0.06961036934581397,0,Not Significant
51051,0.0,0.473,0.06961036934581397,0,Not Significant
51007,0.0,0.338,0.06961036934581397,0,Not Significant
13243,0.0,0.338,0.06961036934581397,0,Not Significant
35029,0.0,0.473,0.06961036934581397,0,Not Significant
48355,2.0,0.335,0.0011503746180219175,0,Not Significant
56045,0.0,0.001,0.06961036934581397,3,LH
17187,5.0,0.206,0.11997307309728569,0,Not Significant
01089,0.0,0.335,0.06961036934581397,0,Not Significant
47189,5.0,0.425,-0.07789856595196308,0,Not Significant
48063,0.0,0.453,0.041320351267887745,0,Not Significant
40067,0.0,0.374,0.05782286181334471,0,Not Significant
54085,0.0,0.001,0.06961036934581397,3,LH
19145,0.0,0.001,0.06961036934581397,3,LH
20087,0.0,0.392,0.05546536030685086,0,Not Significant
22045,0.0,0.033,-0.2486523340308561,2,LL
37133,0.0,0.471,0.06961036934581397,0,Not Significant
27043,0.0,0.336,0.06961036934581397,0,Not Significant
47057,0.0,0.207,-0.03142540950392257,0,Not Significant
48161,0.0,0.392,0.06961036934581397,0,Not Significant
42087,5.0,0.001,-0.2840148566282639,4,HL
01041,0.0,0.477,0.04603535428087544,0,Not Significant
51520,0.0,0.317,0.06961036934581397,0,Not Significant
48399,0.0,0.461,0.02246033921593692,0,Not Significant
48443,0.0,0.469,0.06961036934581397,0,Not Significant
20153,0.0,0.497,0.029196057805919346,0,Not Significant
20193,4.0,0.001,-0.21328981143344833,4,HL
13161,0.0,0.001,0.06961036934581397,3,LH
19035,1.0,0.424,-0.00026528192386778254,0,Not Significant
05145,0.0,0.001,0.06961036934581397,3,LH
28083,0.0,0.336,0.06961036934581397,0,Not Significant
29053,0.0,0.313,-0.0011146758490016082,0,Not Significant
26043,0.0,0.392,0.06961036934581397,0,Not Significant
17197,3.0,0.004,1.450759560753198,1,HH
48117,0.0,0.497,0.029196057805919346,0,Not Significant
46011,0.0,0.001,0.06961036934581397,3,LH
29047,2.0,0.018,0.4098949103243209,1,HH
28027,0.0,0.335,0.06961036934581397,0,Not Significant
18011,0.0,0.442,0.027175342228924627,0,Not Significant
19057,0.0,0.452,0.041320351267887745,0,Not Significant
19163,2.0,0.38,-0.017097149297437858,0,Not Significant
20143,0.0,0.335,0.06961036934581397,0,Not Significant
12023,0.0,0.367,0.04308847739775813,0,Not Significant
12059,0.0,0.475,0.06961036934581397,0,Not Significant
28047,0.0,0.265,-0.0011146758490016154,0,Not Significant
47011,0.0,0.37,0.05782286181334471,0,Not Significant
27017,1.0,0.086,0.0022828998515336684,0,Not Significant
48315,0.0,0.091,-0.12841975719966964,0,Not Significant
36095,0.0,0.385,0.0578228618133447,0,Not Significant
40117,0.0,0.175,-0.05769471200485408,0,Not Significant
36007,0.0,0.37,0.05782286181334471,0,Not Significant
48291,0.0,0.006,-0.5871221931774734,2,LL
39009,0.0,0.001,0.06961036934581397,3,LH
39081,0.0,0.001,0.06961036934581397,3,LH
