county_fips,y_observed,p_hat,residual,surprise_quantile,population,census_division
46119,0,0.01740677891056725,-0.01740677891056725,0.049441786283891544,1318.0,6
36041,0,0.3016902329718956,-0.3016902329718956,0.5990430622009569,5090.0,2
48045,0,0.015668760322176317,-0.015668760322176317,0.04370015948963318,1290.0,7
17155,0,0.048887461412446605,-0.048887461412446605,0.15087719298245614,5628.0,4
38011,0,0.14154198008478375,-0.14154198008478375,0.38086124401913873,2975.0,6
10001,0,0.6490277177964446,-0.6490277177964446,0.8759170653907496,182400.0,3
10003,1,0.911722630882009,0.088277369117991,0.26443381180223285,570567.0,3
10005,0,0.678537253096791,-0.678537253096791,0.8963317384370016,240668.0,3
11001,1,0.8777393615514324,0.1222606384485676,0.34258373205741627,670587.0,3
12005,0,0.6107504418603033,-0.6107504418603033,0.8500797448165869,181055.0,3
12001,0,0.816641758022537,-0.816641758022537,0.9617224880382775,279729.0,3
12003,0,0.13259845742800364,-0.13259845742800364,0.36331738437001593,27969.0,3
12007,0,0.09718599977060155,-0.09718599977060155,0.28771929824561404,27816.0,3
12009,0,0.8090316373359897,-0.8090316373359897,0.9598086124401913,610723.0,3
12011,1,0.9784269567613215,0.02157304323867848,0.06379585326953748,1940907.0,3
12013,0,0.048551379894858915,-0.048551379894858915,0.14992025518341306,13753.0,3
12015,0,0.6687454849840123,-0.6687454849840123,0.8889952153110048,189900.0,3
12017,0,0.33088443824955655,-0.33088443824955655,0.6226475279106858,155173.0,3
30059,0,0.050590989125350656,-0.050590989125350656,0.15757575757575756,1948.0,8
12019,0,0.5178600040193697,-0.5178600040193697,0.7869218500797448,219650.0,3
12021,1,0.7526409824476774,0.2473590175523226,0.5374800637958532,380221.0,3
12023,0,0.21532236902248955,-0.21532236902248955,0.49346092503987243,69832.0,3
12027,0,0.19295253015614813,-0.19295253015614813,0.4609250398724083,34258.0,3
12029,0,0.05546688441284862,-0.05546688441284862,0.17320574162679425,16737.0,3
12031,1,0.9245657543487918,0.07543424565120815,0.22902711323763955,995708.0,3
38013,0,0.07051749824575926,-0.07051749824575926,0.21881977671451355,2184.0,6
12033,0,0.6688875099878206,-0.6688875099878206,0.8893141945773525,321296.0,3
12035,1,0.45483915196174984,0.5451608480382502,0.8035087719298246,117515.0,3
12037,0,0.32784985566615776,-0.32784985566615776,0.620414673046252,12276.0,3
12039,0,0.08277763376575299,-0.08277763376575299,0.24720893141945774,43746.0,3
12041,0,0.07728049884091732,-0.07728049884091732,0.23381180223285486,18070.0,3
12043,0,0.020085212338715814,-0.020085212338715814,0.05869218500797448,12179.0,3
12045,0,0.14027786656953936,-0.14027786656953936,0.37894736842105264,15002.0,3
12047,0,0.011218662240357426,-0.011218662240357426,0.029027113237639554,13492.0,3
12049,0,0.03589443758123607,-0.03589443758123607,0.10781499202551834,25528.0,3
12051,0,0.16561207402825442,-0.16561207402825442,0.42105263157894735,39902.0,3
16029,0,0.34042386485991133,-0.34042386485991133,0.6347687400318979,7058.0,8
12053,0,0.5182494536675966,-0.5182494536675966,0.7881977671451356,196621.0,3
12055,0,0.26040604707795334,-0.26040604707795334,0.5559808612440191,102339.0,3
12057,1,0.9724980410048224,0.0275019589951776,0.08229665071770335,1468560.0,3
12059,0,0.06516902053574868,-0.06516902053574868,0.20159489633173844,19529.0,3
12061,0,0.5258678433093457,-0.5258678433093457,0.7920255183413079,160986.0,3
12063,0,0.07744983711269927,-0.07744983711269927,0.23444976076555024,47704.0,3
17005,0,0.21651588763670448,-0.21651588763670448,0.4960127591706539,16750.0,4
12065,0,0.042382880896110614,-0.042382880896110614,0.12854864433811802,14458.0,3
12067,0,0.04571604248912054,-0.04571604248912054,0.14098883572567783,8107.0,3
12069,0,0.6821725934881656,-0.6821725934881656,0.8976076555023923,386829.0,3
12077,0,0.025585144988826053,-0.025585144988826053,0.07496012759170653,7704.0,3
12071,0,0.8757188269663517,-0.8757188269663517,0.9808612440191388,772902.0,3
12073,0,0.7172593168726156,-0.7172593168726156,0.9151515151515152,294128.0,3
12075,0,0.07940086931786468,-0.07940086931786468,0.23891547049441786,43268.0,3
12079,0,0.056520691896329134,-0.056520691896329134,0.17639553429027113,17986.0,3
12081,0,0.7333802018876182,-0.7333802018876182,0.9247208931419457,405069.0,3
12083,0,0.6910854340821783,-0.6910854340821783,0.9023923444976076,378225.0,3
12085,1,0.6508688055119057,0.34913119448809427,0.6430622009569378,159399.0,3
12086,1,0.9897877774301552,0.010212222569844775,0.025518341307814992,2688237.0,3
12087,1,0.31705710596373643,0.6829428940362636,0.8985645933014355,82044.0,3
12089,1,0.3527125612809076,0.6472874387190923,0.8733652312599681,91538.0,3
12091,0,0.5977839571980564,-0.5977839571980564,0.8405103668261563,212021.0,3
12093,0,0.12913491888065956,-0.12913491888065956,0.3569377990430622,39870.0,3
12095,1,0.9676408418355965,0.03235915816440349,0.09473684210526316,1427403.0,3
12097,0,0.5220763838267001,-0.5220763838267001,0.789792663476874,393745.0,3
12099,1,0.9724678653857661,0.027532134614233872,0.08261562998405103,1494805.0,3
12101,0,0.7486793527984993,-0.7486793527984993,0.9323763955342903,569211.0,3
12103,0,0.9412532214883398,-0.9412532214883398,0.9948963317384371,959918.0,3
12105,1,0.7925595141802573,0.20744048581974273,0.48325358851674644,736229.0,3
12107,0,0.11942044920887651,-0.11942044920887651,0.3368421052631579,73604.0,3
12109,0,0.6282013605602726,-0.6282013605602726,0.8634768740031898,278722.0,3
12111,0,0.7314252379209458,-0.7314252379209458,0.9237639553429027,334682.0,3
12113,0,0.5650655460110819,-0.5650655460110819,0.8165869218500797,188994.0,3
12115,1,0.8592497723574697,0.1407502276425303,0.3799043062200957,439392.0,3
12117,0,0.7385052812085399,-0.7385052812085399,0.9272727272727272,471321.0,3
12119,0,0.44183707103256836,-0.44183707103256836,0.7263157894736842,131832.0,3
12121,0,0.07695849463917585,-0.07695849463917585,0.23221690590111643,43881.0,3
12123,0,0.10291419051889722,-0.10291419051889722,0.29952153110047847,21421.0,3
13111,0,0.3736673234955737,-0.3736673234955737,0.6647527910685805,25436.0,3
12125,0,0.012580789944280234,-0.012580789944280234,0.03476874003189793,15524.0,3
12127,1,0.7705262662082509,0.22947373379174907,0.5157894736842106,558520.0,3
