county_fips,y_observed,p_hat,residual,surprise_quantile,population,census_division
46119,0,0.03496180367930637,-0.03496180367930637,0.07304625199362041,1318.0,6
36041,0,0.22342234560259386,-0.22342234560259386,0.49409888357256776,5090.0,2
48045,0,0.018982359916288105,-0.018982359916288105,0.03444976076555024,1290.0,7
17155,0,0.06659759497227412,-0.06659759497227412,0.1671451355661882,5628.0,4
38011,0,0.1730396836887374,-0.1730396836887374,0.415311004784689,2975.0,6
10001,0,0.6060434040942738,-0.6060434040942738,0.8484848484848485,182400.0,3
10003,1,0.9165386563730786,0.08346134362692137,0.21722488038277513,570567.0,3
10005,1,0.6732282926603084,0.32677170733969163,0.6127591706539075,240668.0,3
11001,1,0.9726960151128451,0.02730398488715491,0.05167464114832536,670587.0,3
12005,0,0.648813947951407,-0.648813947951407,0.8797448165869218,181055.0,3
12001,0,0.8277274288527148,-0.8277274288527148,0.9642743221690591,279729.0,3
12003,0,0.18262020710765822,-0.18262020710765822,0.43125996810207334,27969.0,3
12007,0,0.12215023651507437,-0.12215023651507437,0.31036682615629985,27816.0,3
12009,0,0.8032402219189563,-0.8032402219189563,0.9562998405103669,610723.0,3
12011,1,0.9606868091227744,0.03931319087722562,0.08644338118022328,1940907.0,3
12013,0,0.052260569185302946,-0.052260569185302946,0.12567783094098883,13753.0,3
12015,0,0.7120331291282079,-0.7120331291282079,0.9154704944178629,189900.0,3
12017,0,0.43745862527792445,-0.43745862527792445,0.7167464114832536,155173.0,3
30059,0,0.03743506866851264,-0.03743506866851264,0.08229665071770335,1948.0,8
12019,0,0.5474089790027842,-0.5474089790027842,0.8047846889952153,219650.0,3
12021,1,0.7437410806353848,0.2562589193646152,0.5358851674641149,380221.0,3
12023,0,0.2873924202406951,-0.2873924202406951,0.5696969696969697,69832.0,3
12027,0,0.18800493437657298,-0.18800493437657298,0.43923444976076553,34258.0,3
12029,0,0.06372508152059979,-0.06372508152059979,0.15853269537480064,16737.0,3
12031,1,0.9177201116575239,0.08227988834247613,0.21403508771929824,995708.0,3
38013,0,0.08487177540634966,-0.08487177540634966,0.22041467304625198,2184.0,6
12033,0,0.7024687025834342,-0.7024687025834342,0.9103668261562998,321296.0,3
12035,1,0.4492734565293764,0.5507265434706237,0.8070175438596491,117515.0,3
12037,0,0.295797587572471,-0.295797587572471,0.5776714513556619,12276.0,3
12039,0,0.07173700214750374,-0.07173700214750374,0.18341307814992025,43746.0,3
12041,0,0.10386146742416236,-0.10386146742416236,0.26953748006379585,18070.0,3
12043,0,0.024757979010344388,-0.024757979010344388,0.0456140350877193,12179.0,3
12045,0,0.1998635977229366,-0.1998635977229366,0.4564593301435407,15002.0,3
12047,0,0.01705669378178364,-0.01705669378178364,0.02934609250398724,13492.0,3
12049,0,0.04313529333205421,-0.04313529333205421,0.09952153110047847,25528.0,3
12051,0,0.1415685767608412,-0.1415685767608412,0.35119617224880384,39902.0,3
16029,0,0.3294397580781396,-0.3294397580781396,0.6169059011164274,7058.0,8
12053,0,0.524910651612191,-0.524910651612191,0.7881977671451356,196621.0,3
12055,0,0.2994866052889737,-0.2994866052889737,0.5818181818181818,102339.0,3
12057,1,0.9674527482281119,0.03254725177188811,0.06475279106858055,1468560.0,3
12059,0,0.10621879761486486,-0.10621879761486486,0.27527910685805423,19529.0,3
12061,0,0.5262285299768987,-0.5262285299768987,0.7891547049441786,160986.0,3
12063,0,0.16040858037045513,-0.16040858037045513,0.38915470494417864,47704.0,3
17005,0,0.20213685891958794,-0.20213685891958794,0.45933014354066987,16750.0,4
12065,0,0.03717866318460668,-0.03717866318460668,0.0810207336523126,14458.0,3
12067,0,0.06759042766513243,-0.06759042766513243,0.17192982456140352,8107.0,3
12069,0,0.647730266388602,-0.647730266388602,0.8781499202551835,386829.0,3
12077,0,0.05190407950326465,-0.05190407950326465,0.12408293460925039,7704.0,3
12071,0,0.879565587701238,-0.879565587701238,0.9808612440191388,772902.0,3
12073,0,0.7306770811228377,-0.7306770811228377,0.9247208931419457,294128.0,3
12075,0,0.0843845564824803,-0.0843845564824803,0.21913875598086124,43268.0,3
12079,0,0.06057165324758143,-0.06057165324758143,0.15119617224880383,17986.0,3
12081,0,0.7502073477121822,-0.7502073477121822,0.9349282296650717,405069.0,3
12083,0,0.6880297159584671,-0.6880297159584671,0.9023923444976076,378225.0,3
12085,1,0.6746089025846701,0.3253910974153299,0.6114832535885167,159399.0,3
12086,1,0.9821497844703699,0.017850215529630065,0.03062200956937799,2688237.0,3
12087,1,0.38961474518005385,0.6103852548199462,0.8532695374800638,82044.0,3
12089,1,0.3974674439350631,0.6025325560649368,0.8449760765550239,91538.0,3
12091,0,0.6510755147517588,-0.6510755147517588,0.8813397129186603,212021.0,3
12093,0,0.15025020457288601,-0.15025020457288601,0.36874003189792665,39870.0,3
12095,1,0.9591744919377596,0.04082550806224039,0.09250398724082935,1427403.0,3
12097,0,0.5180006124964697,-0.5180006124964697,0.7821371610845295,393745.0,3
12099,1,0.9657580276475584,0.03424197235244164,0.07145135566188197,1494805.0,3
12101,0,0.7416542134264018,-0.7416542134264018,0.9304625199362041,569211.0,3
12103,1,0.9360324586690922,0.06396754133090776,0.1598086124401914,959918.0,3
12105,1,0.8046949756831161,0.1953050243168839,0.4484848484848485,736229.0,3
12107,0,0.15525422983323298,-0.15525422983323298,0.3799043062200957,73604.0,3
12109,0,0.6924753916024523,-0.6924753916024523,0.9039872408293461,278722.0,3
