county_fips,y_observed,p_hat,residual,surprise_quantile,population,census_division
46119,0,0.0118913790294371,-0.0118913790294371,0.02200956937799043,1318.0,6
36041,0,0.06790914028526114,-0.06790914028526114,0.18118022328548644,5090.0,2
48045,0,0.006132762563366291,-0.006132762563366291,0.008931419457735247,1290.0,7
17155,0,0.03514214662799539,-0.03514214662799539,0.08133971291866028,5628.0,4
38011,0,0.16435616153069998,-0.16435616153069998,0.39425837320574164,2975.0,6
10001,0,0.6392332119951618,-0.6392332119951618,0.8905901116427433,182400.0,3
10003,1,0.9292378336401272,0.07076216635987276,0.189792663476874,570567.0,3
10005,0,0.6900980301779772,-0.6900980301779772,0.9186602870813397,240668.0,3
11001,0,0.9540151892076348,-0.9540151892076348,0.9958532695374801,670587.0,3
12005,0,0.6341295742142798,-0.6341295742142798,0.8864433811802233,181055.0,3
12001,1,0.8374871608672096,0.16251283913279035,0.39106858054226473,279729.0,3
12003,0,0.14705855060460524,-0.14705855060460524,0.3652312599681021,27969.0,3
12007,0,0.16017143419001276,-0.16017143419001276,0.38628389154704945,27816.0,3
12009,1,0.7548933218180915,0.24510667818190846,0.5208931419457735,610723.0,3
12011,1,0.9471594239574443,0.052840576042555654,0.1393939393939394,1940907.0,3
12013,0,0.029854363366567598,-0.029854363366567598,0.06794258373205742,13753.0,3
12015,0,0.5549274975378362,-0.5549274975378362,0.8287081339712918,189900.0,3
12017,0,0.28456289657527456,-0.28456289657527456,0.5687400318979267,155173.0,3
30059,0,0.02208390720370763,-0.02208390720370763,0.046251993620414676,1948.0,8
12019,0,0.5646825060787201,-0.5646825060787201,0.8360446570972887,219650.0,3
12021,0,0.5938132300189193,-0.5938132300189193,0.856140350877193,380221.0,3
12023,0,0.38118217286362677,-0.38118217286362677,0.6771929824561403,69832.0,3
12027,0,0.2169119764624914,-0.2169119764624914,0.4835725677830941,34258.0,3
12029,0,0.06628774916480869,-0.06628774916480869,0.17575757575757575,16737.0,3
12031,1,0.9137563942607498,0.08624360573925016,0.23062200956937798,995708.0,3
38013,0,0.07510240883944748,-0.07510240883944748,0.20191387559808613,2184.0,6
